Latitude,Longitude,Elevation
51.17403000,-115.566020,1396.0
51.17402000,-115.565980,1397.0
51.17400000,-115.565940,1397.0
51.17399000,-115.565900,1397.0
51.17400000,-115.565860,1397.0
51.17400000,-115.565820,1397.0
51.17397000,-115.565800,1397.0
51.17393000,-115.565780,1398.0
51.17390000,-115.565760,1398.0
51.17388000,-115.565730,1398.0
51.17385000,-115.565700,1398.0
51.17383000,-115.565680,1399.0
51.17380000,-115.565650,1399.0
51.17377000,-115.565620,1399.0
51.17374000,-115.565580,1399.0
51.17372000,-115.565550,1400.0
51.17368000,-115.565510,1400.0
51.17366000,-115.565490,1400.0
51.17363000,-115.565460,1400.0
51.17360000,-115.565440,1400.0
51.17358000,-115.565390,1400.0
51.17356000,-115.565340,1400.0
51.17354000,-115.565300,1400.0
51.17351000,-115.565270,1400.0
51.17350000,-115.565230,1400.0
51.17349000,-115.565180,1401.0
51.17348000,-115.565140,1401.0
51.17348000,-115.565060,1402.0
51.17348000,-115.565000,1402.0
51.17349000,-115.564950,1402.0
51.17350000,-115.564910,1402.0
51.17351000,-115.564870,1403.0
51.17352000,-115.564820,1403.0
51.17353000,-115.564760,1403.0
51.17353000,-115.564700,1404.0
51.17354000,-115.564640,1404.0
51.17354000,-115.564600,1404.0
51.17356000,-115.564540,1404.0
51.17357000,-115.564490,1404.0
51.17357000,-115.564440,1404.0
51.17358000,-115.564380,1405.0
51.17358000,-115.564330,1406.0
51.17358000,-115.564270,1407.0
51.17359000,-115.564210,1407.0
51.17360000,-115.564170,1408.0
51.17360000,-115.564120,1409.0
51.17361000,-115.564080,1409.0
51.17361000,-115.564030,1410.0
51.17362000,-115.563990,1411.0
51.17364000,-115.563940,1411.0
51.17366000,-115.563890,1411.0
51.17368000,-115.563830,1412.0
51.17369000,-115.563790,1412.0
51.17371000,-115.563740,1413.0
51.17373000,-115.563710,1413.0
51.17375000,-115.563670,1413.0
51.17375000,-115.563630,1414.0
51.17375000,-115.563570,1415.0
51.17376000,-115.563510,1416.0
51.17375000,-115.563460,1416.0
51.17375000,-115.563420,1417.0
51.17374000,-115.563360,1418.0
51.17373000,-115.563310,1419.0
51.17372000,-115.563240,1420.0
51.17370000,-115.563190,1421.0
51.17368000,-115.563150,1421.0
51.17367000,-115.563110,1422.0
51.17365000,-115.563080,1422.0
51.17363000,-115.563050,1423.0
51.17360000,-115.563010,1423.0
51.17358000,-115.562960,1424.0
51.17355000,-115.562920,1424.0
51.17353000,-115.562890,1424.0
51.17351000,-115.562840,1425.0
51.17350000,-115.562800,1425.0
51.17349000,-115.562760,1425.0
51.17346000,-115.562730,1425.0
51.17343000,-115.562710,1425.0
51.17341000,-115.562670,1426.0
51.17339000,-115.562630,1426.0
51.17336000,-115.562600,1426.0
51.17332000,-115.562580,1426.0
51.17329000,-115.562560,1426.0
51.17326000,-115.562560,1426.0
51.17323000,-115.562550,1426.0
51.17319000,-115.562530,1426.0
51.17317000,-115.562510,1426.0
51.17314000,-115.562500,1426.0
51.17311000,-115.562480,1426.0
51.17311000,-115.562420,1426.0
51.17311000,-115.562360,1427.0
51.17311000,-115.562320,1427.0
51.17311000,-115.562260,1428.0
51.17311000,-115.562210,1428.0
51.17311000,-115.562160,1429.0
51.17311000,-115.562110,1429.0
51.17310000,-115.562050,1430.0
51.17309000,-115.561980,1431.0
51.17308000,-115.561940,1431.0
51.17308000,-115.561890,1432.0
51.17307000,-115.561850,1432.0
51.17306000,-115.561810,1432.0
51.17305000,-115.561770,1433.0
51.17305000,-115.561720,1434.0
51.17305000,-115.561680,1434.0
51.17307000,-115.561640,1435.0
51.17310000,-115.561610,1436.0
51.17313000,-115.561580,1437.0
51.17318000,-115.561570,1438.0
51.17321000,-115.561570,1439.0
51.17324000,-115.561560,1439.0
51.17327000,-115.561560,1440.0
51.17330000,-115.561560,1440.0
51.17333000,-115.561560,1441.0
51.17336000,-115.561550,1441.0
51.17338000,-115.561510,1441.0
51.17339000,-115.561460,1442.0
51.17341000,-115.561420,1442.0
51.17343000,-115.561380,1443.0
51.17346000,-115.561370,1443.0
51.17349000,-115.561380,1443.0
51.17352000,-115.561370,1443.0
51.17355000,-115.561330,1443.0
51.17358000,-115.561310,1443.0
51.17361000,-115.561270,1444.0
51.17363000,-115.561250,1444.0
51.17366000,-115.561220,1444.0
51.17369000,-115.561190,1444.0
51.17372000,-115.561170,1444.0
51.17375000,-115.561160,1444.0
51.17379000,-115.561130,1444.0
51.17381000,-115.561090,1444.0
51.17383000,-115.561050,1444.0
51.17385000,-115.561010,1444.0
51.17387000,-115.560980,1444.0
51.17389000,-115.560950,1443.0
51.17390000,-115.560900,1443.0
51.17390000,-115.560850,1443.0
51.17390000,-115.560790,1444.0
51.17389000,-115.560730,1444.0
51.17387000,-115.560670,1444.0
51.17386000,-115.560620,1444.0
51.17385000,-115.560580,1444.0
51.17383000,-115.560540,1445.0
51.17382000,-115.560500,1445.0
51.17381000,-115.560450,1445.0
51.17381000,-115.560400,1445.0
51.17383000,-115.560340,1445.0
51.17384000,-115.560300,1445.0
51.17385000,-115.560260,1446.0
51.17385000,-115.560220,1446.0
51.17385000,-115.560170,1446.0
51.17384000,-115.560110,1446.0
51.17383000,-115.560050,1447.0
51.17382000,-115.560010,1447.0
51.17380000,-115.559970,1447.0
51.17380000,-115.559930,1448.0
51.17380000,-115.559860,1448.0
51.17381000,-115.559820,1449.0
51.17382000,-115.559770,1449.0
51.17383000,-115.559740,1450.0
51.17385000,-115.559700,1450.0
51.17387000,-115.559660,1451.0
51.17390000,-115.559620,1452.0
51.17392000,-115.559590,1453.0
51.17395000,-115.559560,1453.0
51.17397000,-115.559550,1454.0
51.17400000,-115.559550,1454.0
51.17403000,-115.559550,1454.0
51.17406000,-115.559560,1454.0
51.17410000,-115.559550,1455.0
51.17412000,-115.559510,1455.0
51.17414000,-115.559450,1456.0
51.17416000,-115.559420,1457.0
51.17420000,-115.559390,1457.0
51.17422000,-115.559370,1458.0
51.17425000,-115.559340,1458.0
51.17427000,-115.559310,1459.0
51.17429000,-115.559280,1459.0
51.17431000,-115.559230,1460.0
51.17433000,-115.559190,1461.0
51.17434000,-115.559140,1462.0
51.17435000,-115.559090,1462.0
51.17437000,-115.559040,1463.0
51.17439000,-115.559020,1464.0
51.17443000,-115.559010,1464.0
51.17445000,-115.558990,1465.0
51.17449000,-115.558980,1465.0
51.17451000,-115.558970,1465.0
51.17454000,-115.558950,1466.0
51.17458000,-115.558940,1466.0
51.17461000,-115.558930,1466.0
51.17464000,-115.558930,1467.0
51.17467000,-115.558920,1467.0
51.17470000,-115.558920,1467.0
51.17473000,-115.558920,1467.0
51.17476000,-115.558920,1468.0
51.17479000,-115.558920,1468.0
51.17483000,-115.558930,1469.0
51.17487000,-115.558950,1470.0
51.17490000,-115.558960,1470.0
51.17494000,-115.558980,1471.0
51.17496000,-115.558990,1471.0
51.17500000,-115.559000,1472.0
51.17502000,-115.559010,1472.0
51.17506000,-115.559030,1472.0
51.17510000,-115.559060,1472.0
51.17514000,-115.559080,1472.0
51.17517000,-115.559100,1472.0
51.17521000,-115.559120,1472.0
51.17524000,-115.559140,1472.0
51.17527000,-115.559160,1473.0
51.17530000,-115.559180,1472.0
51.17533000,-115.559190,1472.0
51.17536000,-115.559200,1473.0
51.17540000,-115.559230,1472.0
51.17543000,-115.559250,1472.0
51.17546000,-115.559270,1471.0
51.17549000,-115.559290,1471.0
51.17552000,-115.559320,1471.0
51.17554000,-115.559330,1470.0
51.17557000,-115.559350,1470.0
51.17559000,-115.559380,1470.0
51.17563000,-115.559410,1470.0
51.17565000,-115.559430,1470.0
51.17569000,-115.559440,1470.0
51.17572000,-115.559470,1471.0
51.17576000,-115.559480,1471.0
51.17578000,-115.559490,1472.0
51.17582000,-115.559510,1472.0
51.17583000,-115.559540,1472.0
51.17586000,-115.559560,1472.0
51.17589000,-115.559590,1472.0
51.17592000,-115.559620,1472.0
51.17595000,-115.559650,1472.0
51.17598000,-115.559660,1473.0
51.17602000,-115.559680,1473.0
51.17606000,-115.559690,1474.0
51.17609000,-115.559710,1474.0
51.17611000,-115.559720,1474.0
51.17615000,-115.559750,1475.0
51.17618000,-115.559770,1476.0
51.17622000,-115.559790,1476.0
51.17626000,-115.559800,1477.0
51.17629000,-115.559810,1478.0
51.17632000,-115.559830,1478.0
51.17634000,-115.559850,1478.0
51.17637000,-115.559870,1479.0
51.17640000,-115.559890,1479.0
51.17643000,-115.559900,1480.0
